pdb_name,processed_path,num_chains,seq_len,modeled_seq_len
d1tffa_,train_set/fold/d1tffa_.pkl,1,219,219
d1lwba_,train_set/fold/d1lwba_.pkl,1,122,122
d2fiua1,train_set/fold/d2fiua1.pkl,1,92,92
d1zsqa2,train_set/fold/d1zsqa2.pkl,1,387,387
d1vqos1,train_set/fold/d1vqos1.pkl,1,81,81
d1azpa_,train_set/fold/d1azpa_.pkl,1,66,66
d1ahsa_,train_set/fold/d1ahsa_.pkl,1,126,126
d1xhka_,train_set/fold/d1xhka_.pkl,1,184,184
d1f6ya_,train_set/fold/d1f6ya_.pkl,1,258,258
d1c01a_,train_set/fold/d1c01a_.pkl,1,76,76
d2rh3a1,train_set/fold/d2rh3a1.pkl,1,121,121
d1guta_,train_set/fold/d1guta_.pkl,1,67,67
d1htaa_,train_set/fold/d1htaa_.pkl,1,68,68
d1wj5a_,train_set/fold/d1wj5a_.pkl,1,120,120
d1qasa3,train_set/fold/d1qasa3.pkl,1,285,285
d1hara_,train_set/fold/d1hara_.pkl,1,196,196
d1wera_,train_set/fold/d1wera_.pkl,1,324,324
d1xy7a_,train_set/fold/d1xy7a_.pkl,1,119,119
d2hfva1,train_set/fold/d2hfva1.pkl,1,75,75
d1ru4a_,train_set/fold/d1ru4a_.pkl,1,400,400
d1ne7a_,train_set/fold/d1ne7a_.pkl,1,281,281
d1jeya2,train_set/fold/d1jeya2.pkl,1,212,212
d1mzja1,train_set/fold/d1mzja1.pkl,1,181,181
d1ogla_,train_set/fold/d1ogla_.pkl,1,246,246
d2fy8a1,train_set/fold/d2fy8a1.pkl,1,129,129
d1xnta_,train_set/fold/d1xnta_.pkl,1,151,151
d2i0ka2,train_set/fold/d2i0ka2.pkl,1,216,216
d2pgca1,train_set/fold/d2pgca1.pkl,1,198,198
d1h6ua1,train_set/fold/d1h6ua1.pkl,1,81,81
d1ll8a_,train_set/fold/d1ll8a_.pkl,1,114,114
d1ohfa_,train_set/fold/d1ohfa_.pkl,1,539,539
d1rifa_,train_set/fold/d1rifa_.pkl,1,282,282
d1ee0a2,train_set/fold/d1ee0a2.pkl,1,160,160
d1ok7a1,train_set/fold/d1ok7a1.pkl,1,122,122
d2c1wa1,train_set/fold/d2c1wa1.pkl,1,273,273
d1jpya_,train_set/fold/d1jpya_.pkl,1,121,121
d1itza1,train_set/fold/d1itza1.pkl,1,338,338
d1eh3a_,train_set/fold/d1eh3a_.pkl,1,324,324
d2obpa1,train_set/fold/d2obpa1.pkl,1,80,80
d1ga8a_,train_set/fold/d1ga8a_.pkl,1,271,271
d1v8fa_,train_set/fold/d1v8fa_.pkl,1,276,276
d1xcra1,train_set/fold/d1xcra1.pkl,1,313,313
d1oi2a_,train_set/fold/d1oi2a_.pkl,1,336,336
d1tp6a_,train_set/fold/d1tp6a_.pkl,1,126,126
d1whba_,train_set/fold/d1whba_.pkl,1,157,157
d1hynp_,train_set/fold/d1hynp_.pkl,1,293,293
d1uuha_,train_set/fold/d1uuha_.pkl,1,148,148
d2z06a1,train_set/fold/d2z06a1.pkl,1,252,252
d1qwoa_,train_set/fold/d1qwoa_.pkl,1,435,435
d1a6da3,train_set/fold/d1a6da3.pkl,1,105,105
d1itka1,train_set/fold/d1itka1.pkl,1,399,399
d1jh6a_,train_set/fold/d1jh6a_.pkl,1,181,181
d1biaa2,train_set/fold/d1biaa2.pkl,1,47,47
d2omza1,train_set/fold/d2omza1.pkl,1,79,79
d1b9ma1,train_set/fold/d1b9ma1.pkl,1,120,120
d2gjva1,train_set/fold/d2gjva1.pkl,1,134,134
d2odfa1,train_set/fold/d2odfa1.pkl,1,252,252
d1bifa2,train_set/fold/d1bifa2.pkl,1,219,219
d1osxa_,train_set/fold/d1osxa_.pkl,1,26,26
d1qxfa_,train_set/fold/d1qxfa_.pkl,1,58,58
d2giab1,train_set/fold/d2giab1.pkl,1,146,146
d1nt4a_,train_set/fold/d1nt4a_.pkl,1,391,391
d1sa3a_,train_set/fold/d1sa3a_.pkl,1,262,262
d1qy5a_,train_set/fold/d1qy5a_.pkl,1,225,225
d1z7aa1,train_set/fold/d1z7aa1.pkl,1,290,290
d1mzba_,train_set/fold/d1mzba_.pkl,1,133,133
d2hw4a1,train_set/fold/d2hw4a1.pkl,1,110,110
d2dira1,train_set/fold/d2dira1.pkl,1,85,85
d1wyua1,train_set/fold/d1wyua1.pkl,1,437,437
d1os8a_,train_set/fold/d1os8a_.pkl,1,213,213
d2bh1a1,train_set/fold/d2bh1a1.pkl,1,94,94
d2pcsa1,train_set/fold/d2pcsa1.pkl,1,147,147
d2f76x1,train_set/fold/d2f76x1.pkl,1,94,94
d2ieaa3,train_set/fold/d2ieaa3.pkl,1,186,186
d1vpra1,train_set/fold/d1vpra1.pkl,1,344,344
d1x2ga1,train_set/fold/d1x2ga1.pkl,1,89,89
d1hx2a_,train_set/fold/d1hx2a_.pkl,1,60,60
d1qo0d_,train_set/fold/d1qo0d_.pkl,1,189,189
d1ykhb1,train_set/fold/d1ykhb1.pkl,1,114,114
d1onwa1,train_set/fold/d1onwa1.pkl,1,105,105
d2giaa1,train_set/fold/d2giaa1.pkl,1,154,154
d1r6ta1,train_set/fold/d1r6ta1.pkl,1,52,52
d2oo3a1,train_set/fold/d2oo3a1.pkl,1,267,267
d1pzda1,train_set/fold/d1pzda1.pkl,1,159,159
d1f00i3,train_set/fold/d1f00i3.pkl,1,98,98
d1f0ka_,train_set/fold/d1f0ka_.pkl,1,351,351
d2etna2,train_set/fold/d2etna2.pkl,1,79,79
d2f23a2,train_set/fold/d2f23a2.pkl,1,79,79
d2cb2a1,train_set/fold/d2cb2a1.pkl,1,306,306
d1jvaa2,train_set/fold/d1jvaa2.pkl,1,106,106
d1oqdn_,train_set/fold/d1oqdn_.pkl,1,21,21
d2akla1,train_set/fold/d2akla1.pkl,1,74,74
d1vg0a1,train_set/fold/d1vg0a1.pkl,1,375,375
d2frna1,train_set/fold/d2frna1.pkl,1,241,241
d3cx5d1,train_set/fold/d3cx5d1.pkl,1,199,199
d1ro0a_,train_set/fold/d1ro0a_.pkl,1,210,210
d2ftra1,train_set/fold/d2ftra1.pkl,1,93,93
d1gw5m2,train_set/fold/d1gw5m2.pkl,1,141,141
d1t1ja_,train_set/fold/d1t1ja_.pkl,1,119,119
d1rdsa_,train_set/fold/d1rdsa_.pkl,1,105,105
d1qhda2,train_set/fold/d1qhda2.pkl,1,184,184
d1t0fa2,train_set/fold/d1t0fa2.pkl,1,162,162
d1xu1r_,train_set/fold/d1xu1r_.pkl,1,38,38
d2h9fa1,train_set/fold/d2h9fa1.pkl,1,179,179
d2chua1,train_set/fold/d2chua1.pkl,1,283,283
d2gh1a1,train_set/fold/d2gh1a1.pkl,1,273,273
d1daba_,train_set/fold/d1daba_.pkl,1,539,539
d1obba2,train_set/fold/d1obba2.pkl,1,306,306
d2uubm1,train_set/fold/d2uubm1.pkl,1,125,125
d2a0ba_,train_set/fold/d2a0ba_.pkl,1,118,118
d1ofux_,train_set/fold/d1ofux_.pkl,1,118,118
d1l6ja3,train_set/fold/d1l6ja3.pkl,1,59,59
d1ejfa_,train_set/fold/d1ejfa_.pkl,1,110,110
d1tq1a_,train_set/fold/d1tq1a_.pkl,1,119,119
d1kyha_,train_set/fold/d1kyha_.pkl,1,263,263
d1gw5s_,train_set/fold/d1gw5s_.pkl,1,142,142
d1pmma_,train_set/fold/d1pmma_.pkl,1,450,450
d1dvpa2,train_set/fold/d1dvpa2.pkl,1,72,72
d1go5a_,train_set/fold/d1go5a_.pkl,1,69,69
d1ix2a_,train_set/fold/d1ix2a_.pkl,1,97,97
d1na6a1,train_set/fold/d1na6a1.pkl,1,172,172
d2bh1a2,train_set/fold/d2bh1a2.pkl,1,144,144
d2ebfx2,train_set/fold/d2ebfx2.pkl,1,219,219
d1byra_,train_set/fold/d1byra_.pkl,1,152,152
d1uxoa_,train_set/fold/d1uxoa_.pkl,1,184,184
d2i9fa1,train_set/fold/d2i9fa1.pkl,1,55,55
d2gy9m1,train_set/fold/d2gy9m1.pkl,1,114,114
d2gmfa_,train_set/fold/d2gmfa_.pkl,1,121,121
d1ryoa_,train_set/fold/d1ryoa_.pkl,1,324,324
d2gc6a1,train_set/fold/d2gc6a1.pkl,1,114,114
d1nepa_,train_set/fold/d1nepa_.pkl,1,130,130
d2pp6a1,train_set/fold/d2pp6a1.pkl,1,81,81
d2j0141,train_set/fold/d2j0141.pkl,1,49,49
d2btya1,train_set/fold/d2btya1.pkl,1,282,282
d1rlja_,train_set/fold/d1rlja_.pkl,1,135,135
d2o8la1,train_set/fold/d2o8la1.pkl,1,216,216
d2oyza1,train_set/fold/d2oyza1.pkl,1,91,91
d1omza_,train_set/fold/d1omza_.pkl,1,253,253
d1sk7a_,train_set/fold/d1sk7a_.pkl,1,187,187
d2p4oa1,train_set/fold/d2p4oa1.pkl,1,299,299
d1d8wa_,train_set/fold/d1d8wa_.pkl,1,394,394
d1nbja_,train_set/fold/d1nbja_.pkl,1,30,30
d1ogyb_,train_set/fold/d1ogyb_.pkl,1,126,126
d2doaa1,train_set/fold/d2doaa1.pkl,1,91,91
d1ub7a1,train_set/fold/d1ub7a1.pkl,1,171,171
d1tywa_,train_set/fold/d1tywa_.pkl,1,543,543
d3bi1a3,train_set/fold/d3bi1a3.pkl,1,304,304
d2hjea1,train_set/fold/d2hjea1.pkl,1,209,209
d1uuna_,train_set/fold/d1uuna_.pkl,1,184,184
d1xpma2,train_set/fold/d1xpma2.pkl,1,221,221
d1bd0a1,train_set/fold/d1bd0a1.pkl,1,148,148
d1f0xa2,train_set/fold/d1f0xa2.pkl,1,265,265
d1dmta_,train_set/fold/d1dmta_.pkl,1,696,696
d1nuia1,train_set/fold/d1nuia1.pkl,1,192,192
d1vqom1,train_set/fold/d1vqom1.pkl,1,194,194
d1w8ia_,train_set/fold/d1w8ia_.pkl,1,153,153
d2dkya1,train_set/fold/d2dkya1.pkl,1,78,78
d1v5na_,train_set/fold/d1v5na_.pkl,1,89,89
d1ks0a_,train_set/fold/d1ks0a_.pkl,1,59,59
d1aono_,train_set/fold/d1aono_.pkl,1,97,97
d1cr5a1,train_set/fold/d1cr5a1.pkl,1,82,82
d1oyga_,train_set/fold/d1oyga_.pkl,1,440,440
d1r89a3,train_set/fold/d1r89a3.pkl,1,180,180
d1nkua_,train_set/fold/d1nkua_.pkl,1,187,187
d1wtea_,train_set/fold/d1wtea_.pkl,1,272,272
d2dipa1,train_set/fold/d2dipa1.pkl,1,85,85
d2cbya1,train_set/fold/d2cbya1.pkl,1,169,169
d2bo4a1,train_set/fold/d2bo4a1.pkl,1,380,380
d1xuta_,train_set/fold/d1xuta_.pkl,1,46,46
d1bt3a_,train_set/fold/d1bt3a_.pkl,1,336,336
d1dt9a1,train_set/fold/d1dt9a1.pkl,1,134,134
d1ybea2,train_set/fold/d1ybea2.pkl,1,155,155
d1fgja_,train_set/fold/d1fgja_.pkl,1,499,499
d1k32a1,train_set/fold/d1k32a1.pkl,1,91,91
d1o3ua_,train_set/fold/d1o3ua_.pkl,1,119,119
d1biaa3,train_set/fold/d1biaa3.pkl,1,182,182
d1uqta_,train_set/fold/d1uqta_.pkl,1,452,452
d1fjja_,train_set/fold/d1fjja_.pkl,1,154,154
d2io8a2,train_set/fold/d2io8a2.pkl,1,183,183
d1h70a_,train_set/fold/d1h70a_.pkl,1,255,255
d3btaa2,train_set/fold/d3btaa2.pkl,1,217,217
d2azna1,train_set/fold/d2azna1.pkl,1,214,214
d2a6ta2,train_set/fold/d2a6ta2.pkl,1,139,139
d1fc6a4,train_set/fold/d1fc6a4.pkl,1,291,291
d1wv3a2,train_set/fold/d1wv3a2.pkl,1,105,105
d2pbea1,train_set/fold/d2pbea1.pkl,1,138,138
d2gk3a1,train_set/fold/d2gk3a1.pkl,1,239,239
d1dpba_,train_set/fold/d1dpba_.pkl,1,243,243
d1z01a1,train_set/fold/d1z01a1.pkl,1,148,148
d3d4ub2,train_set/fold/d3d4ub2.pkl,1,37,37
d1nkga1,train_set/fold/d1nkga1.pkl,1,87,87
d1ii7a_,train_set/fold/d1ii7a_.pkl,1,333,333
d1tr9a_,train_set/fold/d1tr9a_.pkl,1,318,318
d2pf5a1,train_set/fold/d2pf5a1.pkl,1,88,88
d1ri5a_,train_set/fold/d1ri5a_.pkl,1,252,252
d1w36c3,train_set/fold/d1w36c3.pkl,1,304,304
d1dtza1,train_set/fold/d1dtza1.pkl,1,333,333
d1nyna_,train_set/fold/d1nyna_.pkl,1,111,111
d2dt5a1,train_set/fold/d2dt5a1.pkl,1,74,74
d2dasa1,train_set/fold/d2dasa1.pkl,1,49,49
d1szwa_,train_set/fold/d1szwa_.pkl,1,330,330
d2qi2a3,train_set/fold/d2qi2a3.pkl,1,95,95
d1mzja2,train_set/fold/d1mzja2.pkl,1,153,153
d1ucpa_,train_set/fold/d1ucpa_.pkl,1,91,91
d2gqfa1,train_set/fold/d2gqfa1.pkl,1,247,247
d2pw9a1,train_set/fold/d2pw9a1.pkl,1,231,231
d2e9xd1,train_set/fold/d2e9xd1.pkl,1,139,139
d1h32a1,train_set/fold/d1h32a1.pkl,1,150,150
d1vqou1,train_set/fold/d1vqou1.pkl,1,53,53
d1x6va3,train_set/fold/d1x6va3.pkl,1,165,165
d1cwva5,train_set/fold/d1cwva5.pkl,1,100,100
d1cb1a_,train_set/fold/d1cb1a_.pkl,1,78,78
d1dlya_,train_set/fold/d1dlya_.pkl,1,121,121
d1nd6a_,train_set/fold/d1nd6a_.pkl,1,342,342
d1s7ia_,train_set/fold/d1s7ia_.pkl,1,124,124
d1xwea_,train_set/fold/d1xwea_.pkl,1,151,151
d1tola2,train_set/fold/d1tola2.pkl,1,91,91
d2imra1,train_set/fold/d2imra1.pkl,1,74,74
d1vlra1,train_set/fold/d1vlra1.pkl,1,188,188
d1hm5a_,train_set/fold/d1hm5a_.pkl,1,556,556
d1ir6a_,train_set/fold/d1ir6a_.pkl,1,385,385
d1tqha_,train_set/fold/d1tqha_.pkl,1,242,242
d2duya1,train_set/fold/d2duya1.pkl,1,64,64
d1ut1a_,train_set/fold/d1ut1a_.pkl,1,140,140
d2noha2,train_set/fold/d2noha2.pkl,1,121,121
d1jjcb6,train_set/fold/d1jjcb6.pkl,1,209,209
d1bm9a_,train_set/fold/d1bm9a_.pkl,1,120,120
d1xg0a_,train_set/fold/d1xg0a_.pkl,1,75,75
d1y0ka1,train_set/fold/d1y0ka1.pkl,1,178,178
d2fmba_,train_set/fold/d2fmba_.pkl,1,104,104
d1ky9a2,train_set/fold/d1ky9a2.pkl,1,208,208
d2c9aa2,train_set/fold/d2c9aa2.pkl,1,161,161
d1eo6a_,train_set/fold/d1eo6a_.pkl,1,116,116
d1xeqa1,train_set/fold/d1xeqa1.pkl,1,89,89
d2oqpa1,train_set/fold/d2oqpa1.pkl,1,133,133
d1vfya_,train_set/fold/d1vfya_.pkl,1,67,67
d1tota1,train_set/fold/d1tota1.pkl,1,52,52
d1m1qa_,train_set/fold/d1m1qa_.pkl,1,90,90
d2awia2,train_set/fold/d2awia2.pkl,1,229,229
d1h6fa_,train_set/fold/d1h6fa_.pkl,1,184,184
d2c4ka2,train_set/fold/d2c4ka2.pkl,1,145,145
d1de4c3,train_set/fold/d1de4c3.pkl,1,294,294
d1ku9a_,train_set/fold/d1ku9a_.pkl,1,146,146
d2nx2a1,train_set/fold/d2nx2a1.pkl,1,177,177
d2qmma1,train_set/fold/d2qmma1.pkl,1,194,194
d1w1oa2,train_set/fold/d1w1oa2.pkl,1,206,206
d1a6db1,train_set/fold/d1a6db1.pkl,1,243,243
d2bcgg3,train_set/fold/d2bcgg3.pkl,1,98,98
d2h9fa2,train_set/fold/d2h9fa2.pkl,1,202,202
d1vkwa_,train_set/fold/d1vkwa_.pkl,1,213,213
d1xi8a3,train_set/fold/d1xi8a3.pkl,1,113,113
d1scfa_,train_set/fold/d1scfa_.pkl,1,116,116
d2nqra3,train_set/fold/d2nqra3.pkl,1,149,149
d1xsfa1,train_set/fold/d1xsfa1.pkl,1,86,86
d1hrua_,train_set/fold/d1hrua_.pkl,1,184,184
d1i0va_,train_set/fold/d1i0va_.pkl,1,104,104
d1jc4a_,train_set/fold/d1jc4a_.pkl,1,139,139
d1xbra_,train_set/fold/d1xbra_.pkl,1,184,184
d1bifa1,train_set/fold/d1bifa1.pkl,1,213,213
d1ogpa1,train_set/fold/d1ogpa1.pkl,1,127,127
d1gl4a1,train_set/fold/d1gl4a1.pkl,1,233,233
d2anea1,train_set/fold/d2anea1.pkl,1,110,110
d2p8ta1,train_set/fold/d2p8ta1.pkl,1,67,67
d1zwxa1,train_set/fold/d1zwxa1.pkl,1,288,288
d1sqwa2,train_set/fold/d1sqwa2.pkl,1,94,94
d1e7ua4,train_set/fold/d1e7ua4.pkl,1,359,359
d1r9ja2,train_set/fold/d1r9ja2.pkl,1,336,336
d1jlia_,train_set/fold/d1jlia_.pkl,1,112,112
d1jl5a_,train_set/fold/d1jl5a_.pkl,1,353,353
d2zjrj1,train_set/fold/d2zjrj1.pkl,1,136,136
d1tzda_,train_set/fold/d1tzda_.pkl,1,236,236
d1z6ba1,train_set/fold/d1z6ba1.pkl,1,142,142
d1m33a_,train_set/fold/d1m33a_.pkl,1,251,251
d2vgna2,train_set/fold/d2vgna2.pkl,1,130,130
d2hi6a1,train_set/fold/d2hi6a1.pkl,1,132,132
d2nw8a1,train_set/fold/d2nw8a1.pkl,1,262,262
d1bi5a2,train_set/fold/d1bi5a2.pkl,1,154,154
d2zd1b1,train_set/fold/d2zd1b1.pkl,1,412,412
d1m8pa3,train_set/fold/d1m8pa3.pkl,1,183,183
d1t27a_,train_set/fold/d1t27a_.pkl,1,269,269
d1qbaa2,train_set/fold/d1qbaa2.pkl,1,173,173
d1hv2a_,train_set/fold/d1hv2a_.pkl,1,99,99
d2zjda1,train_set/fold/d2zjda1.pkl,1,119,119
d3bl9a1,train_set/fold/d3bl9a1.pkl,1,189,189
d1v0da_,train_set/fold/d1v0da_.pkl,1,244,244
d1h8pa1,train_set/fold/d1h8pa1.pkl,1,46,46
d2bufa1,train_set/fold/d2bufa1.pkl,1,292,292
d2nysa1,train_set/fold/d2nysa1.pkl,1,115,115
d1pnb,train_set/fold/d1pnb.1.pkl,1,106,106
d1k77a_,train_set/fold/d1k77a_.pkl,1,256,256
d1xo3a_,train_set/fold/d1xo3a_.pkl,1,101,101
d2a9da1,train_set/fold/d2a9da1.pkl,1,123,123
d1hmca_,train_set/fold/d1hmca_.pkl,1,148,148
d2q07a2,train_set/fold/d2q07a2.pkl,1,138,138
d2a7ya1,train_set/fold/d2a7ya1.pkl,1,80,80
d2vxfa1,train_set/fold/d2vxfa1.pkl,1,80,80
d1jeyb1,train_set/fold/d1jeyb1.pkl,1,304,304
d2b7oa1,train_set/fold/d2b7oa1.pkl,1,436,436
d2b0ja1,train_set/fold/d2b0ja1.pkl,1,102,102
d1t57a_,train_set/fold/d1t57a_.pkl,1,179,179
d1wh0a_,train_set/fold/d1wh0a_.pkl,1,134,134
d1ynjc1,train_set/fold/d1ynjc1.pkl,1,1114,1114
d2jnga1,train_set/fold/d2jnga1.pkl,1,76,76
d1nd9a_,train_set/fold/d1nd9a_.pkl,1,49,49
d1musa_,train_set/fold/d1musa_.pkl,1,458,458
d1r89a2,train_set/fold/d1r89a2.pkl,1,142,142
d1ynha1,train_set/fold/d1ynha1.pkl,1,439,439
d2fsja1,train_set/fold/d2fsja1.pkl,1,161,161
d1dp3a_,train_set/fold/d1dp3a_.pkl,1,55,55
d1m5ya1,train_set/fold/d1m5ya1.pkl,1,173,173
d1zara1,train_set/fold/d1zara1.pkl,1,89,89
d1ho8a_,train_set/fold/d1ho8a_.pkl,1,447,447
d2nu7a1,train_set/fold/d2nu7a1.pkl,1,119,119
d1uf2c2,train_set/fold/d1uf2c2.pkl,1,153,153
d1y8aa1,train_set/fold/d1y8aa1.pkl,1,308,308
d1ezfa_,train_set/fold/d1ezfa_.pkl,1,323,323
d1x9ya2,train_set/fold/d1x9ya2.pkl,1,171,171
d1tjla2,train_set/fold/d1tjla2.pkl,1,41,41
d2etva1,train_set/fold/d2etva1.pkl,1,311,311
d1zela1,train_set/fold/d1zela1.pkl,1,82,82
d1ooya1,train_set/fold/d1ooya1.pkl,1,221,221
d1dota1,train_set/fold/d1dota1.pkl,1,334,334
d1r9ja1,train_set/fold/d1r9ja1.pkl,1,190,190
d1zhva1,train_set/fold/d1zhva1.pkl,1,60,60
d1k9ua_,train_set/fold/d1k9ua_.pkl,1,76,76
d1ukfa_,train_set/fold/d1ukfa_.pkl,1,188,188
d2efva1,train_set/fold/d2efva1.pkl,1,82,82
d1lf6a1,train_set/fold/d1lf6a1.pkl,1,397,397
d1s21a_,train_set/fold/d1s21a_.pkl,1,165,165
d2fc7a1,train_set/fold/d2fc7a1.pkl,1,69,69
d1q8ca_,train_set/fold/d1q8ca_.pkl,1,132,132
d1pbya2,train_set/fold/d1pbya2.pkl,1,80,80
d2io8a1,train_set/fold/d2io8a1.pkl,1,115,115
d2f2ha3,train_set/fold/d2f2ha3.pkl,1,80,80
d1o51a_,train_set/fold/d1o51a_.pkl,1,86,86
d1c3pa_,train_set/fold/d1c3pa_.pkl,1,372,372
d1igub_,train_set/fold/d1igub_.pkl,1,60,60
d1y02a2,train_set/fold/d1y02a2.pkl,1,47,47
d1u9ya2,train_set/fold/d1u9ya2.pkl,1,119,119
d2ebfx3,train_set/fold/d2ebfx3.pkl,1,192,192
d1igqa_,train_set/fold/d1igqa_.pkl,1,54,54
d1r4xa2,train_set/fold/d1r4xa2.pkl,1,111,111
d1z0sa1,train_set/fold/d1z0sa1.pkl,1,249,249
d1ofcx2,train_set/fold/d1ofcx2.pkl,1,127,127
d1rh2a_,train_set/fold/d1rh2a_.pkl,1,145,145
d1t77a2,train_set/fold/d1t77a2.pkl,1,110,110
d1vqo11,train_set/fold/d1vqo11.pkl,1,56,56
d2o0qa1,train_set/fold/d2o0qa1.pkl,1,113,113
d1qxna_,train_set/fold/d1qxna_.pkl,1,137,137
d2afwa1,train_set/fold/d2afwa1.pkl,1,323,323
d1esca_,train_set/fold/d1esca_.pkl,1,302,302
d1h4ua2,train_set/fold/d1h4ua2.pkl,1,24,24
d1xqra1,train_set/fold/d1xqra1.pkl,1,256,256
d2abka_,train_set/fold/d2abka_.pkl,1,211,211
d2gyck1,train_set/fold/d2gyck1.pkl,1,131,131
d1wkca_,train_set/fold/d1wkca_.pkl,1,166,166
d2sgaa_,train_set/fold/d2sgaa_.pkl,1,169,169
d2osoa1,train_set/fold/d2osoa1.pkl,1,147,147
d2z3qa1,train_set/fold/d2z3qa1.pkl,1,109,109
d1u0ma2,train_set/fold/d1u0ma2.pkl,1,148,148
d1ktja_,train_set/fold/d1ktja_.pkl,1,129,129
d2okqa1,train_set/fold/d2okqa1.pkl,1,117,117
d2zjrq1,train_set/fold/d2zjrq1.pkl,1,93,93
d2p6ra2,train_set/fold/d2p6ra2.pkl,1,198,198
d1wxsa1,train_set/fold/d1wxsa1.pkl,1,83,83
d1saca_,train_set/fold/d1saca_.pkl,1,204,204
d2ifxa1,train_set/fold/d2ifxa1.pkl,1,101,101
d1u19a_,train_set/fold/d1u19a_.pkl,1,348,348
d1c8ua2,train_set/fold/d1c8ua2.pkl,1,171,171
d1nz9a_,train_set/fold/d1nz9a_.pkl,1,58,58
d1qfma2,train_set/fold/d1qfma2.pkl,1,279,279
d1i36a1,train_set/fold/d1i36a1.pkl,1,106,106
d1nfpa_,train_set/fold/d1nfpa_.pkl,1,228,228
d1uyla_,train_set/fold/d1uyla_.pkl,1,207,207
d1h4ba_,train_set/fold/d1h4ba_.pkl,1,84,84
d1v1ha1,train_set/fold/d1v1ha1.pkl,1,74,74
d1c7qa_,train_set/fold/d1c7qa_.pkl,1,442,442
d1w1oa1,train_set/fold/d1w1oa1.pkl,1,273,273
d1gv8a_,train_set/fold/d1gv8a_.pkl,1,159,159
d2hgsa4,train_set/fold/d2hgsa4.pkl,1,370,370
d3bnea2,train_set/fold/d3bnea2.pkl,1,128,128
d1p3ca_,train_set/fold/d1p3ca_.pkl,1,215,215
d2fug41,train_set/fold/d2fug41.pkl,1,370,370
d2qi2a2,train_set/fold/d2qi2a2.pkl,1,113,113
d1grja2,train_set/fold/d1grja2.pkl,1,73,73
d2hnga1,train_set/fold/d2hnga1.pkl,1,121,121
d1htwa_,train_set/fold/d1htwa_.pkl,1,158,158
d4fiva_,train_set/fold/d4fiva_.pkl,1,113,113
d1h76a1,train_set/fold/d1h76a1.pkl,1,331,331
d1jw9b_,train_set/fold/d1jw9b_.pkl,1,240,240
d1vg0a2,train_set/fold/d1vg0a2.pkl,1,106,106
d1e88a1,train_set/fold/d1e88a1.pkl,1,60,60
d1oxwa_,train_set/fold/d1oxwa_.pkl,1,349,349
d1x57a1,train_set/fold/d1x57a1.pkl,1,78,78
d1fyja_,train_set/fold/d1fyja_.pkl,1,57,57
d1wqla1,train_set/fold/d1wqla1.pkl,1,157,157
d1ak7a_,train_set/fold/d1ak7a_.pkl,1,174,174
d1of9a_,train_set/fold/d1of9a_.pkl,1,77,77
d2r9ga1,train_set/fold/d2r9ga1.pkl,1,180,180
d1tt8a_,train_set/fold/d1tt8a_.pkl,1,164,164
d1j5sa_,train_set/fold/d1j5sa_.pkl,1,451,451
d1pp7u_,train_set/fold/d1pp7u_.pkl,1,114,114
d2i0ka1,train_set/fold/d2i0ka1.pkl,1,320,320
d1u5ka2,train_set/fold/d1u5ka2.pkl,1,157,157
d1j9ia_,train_set/fold/d1j9ia_.pkl,1,68,68
d2ieaa2,train_set/fold/d2ieaa2.pkl,1,402,402
d1jqoa_,train_set/fold/d1jqoa_.pkl,1,904,904
d1j98a_,train_set/fold/d1j98a_.pkl,1,153,153
d1lj8a3,train_set/fold/d1lj8a3.pkl,1,202,202
d1fusa_,train_set/fold/d1fusa_.pkl,1,105,105
d1dkua1,train_set/fold/d1dkua1.pkl,1,159,159
d1w36b3,train_set/fold/d1w36b3.pkl,1,276,276
d1v2ba_,train_set/fold/d1v2ba_.pkl,1,148,148
d1itua_,train_set/fold/d1itua_.pkl,1,369,369
d1itka2,train_set/fold/d1itka2.pkl,1,308,308
d1id1a_,train_set/fold/d1id1a_.pkl,1,153,153
d1beaa_,train_set/fold/d1beaa_.pkl,1,116,116
d1nrja_,train_set/fold/d1nrja_.pkl,1,147,147
d1u2ka_,train_set/fold/d1u2ka_.pkl,1,292,292
d1v92a_,train_set/fold/d1v92a_.pkl,1,46,46
d1mmca_,train_set/fold/d1mmca_.pkl,1,30,30
d1e7ua1,train_set/fold/d1e7ua1.pkl,1,196,196
d1yt3a2,train_set/fold/d1yt3a2.pkl,1,81,81
d1yg6a1,train_set/fold/d1yg6a1.pkl,1,183,183
d1ugja_,train_set/fold/d1ugja_.pkl,1,141,141
d1mvfd_,train_set/fold/d1mvfd_.pkl,1,44,44
d1szaa_,train_set/fold/d1szaa_.pkl,1,144,144
d1t64a_,train_set/fold/d1t64a_.pkl,1,364,364
d1pnoa_,train_set/fold/d1pnoa_.pkl,1,180,180
d1u7pa_,train_set/fold/d1u7pa_.pkl,1,164,164
d1m7ja1,train_set/fold/d1m7ja1.pkl,1,55,55
d1vjka_,train_set/fold/d1vjka_.pkl,1,87,87
d1jw1a2,train_set/fold/d1jw1a2.pkl,1,356,356
d2o14a1,train_set/fold/d2o14a1.pkl,1,143,143
d2e9xc2,train_set/fold/d2e9xc2.pkl,1,78,78
d1sdoa_,train_set/fold/d1sdoa_.pkl,1,192,192
d1r3da_,train_set/fold/d1r3da_.pkl,1,253,253
d1nkga3,train_set/fold/d1nkga3.pkl,1,250,250
