pdb_name,processed_path,num_chains,seq_len,modeled_seq_len
4F5M-A,train_set/go/4F5M-A.pkl,1,819,819
4TW8-A,train_set/go/4TW8-A.pkl,1,237,237
2L0R-A,train_set/go/2L0R-A.pkl,1,106,106
3I36-A,train_set/go/3I36-A.pkl,1,729,729
4N8P-A,train_set/go/4N8P-A.pkl,1,157,157
5C05-A,train_set/go/5C05-A.pkl,1,975,975
5EWX-A,train_set/go/5EWX-A.pkl,1,239,239
3V70-A,train_set/go/3V70-A.pkl,1,240,240
2CUE-A,train_set/go/2CUE-A.pkl,1,80,80
6BCN-A,train_set/go/6BCN-A.pkl,1,331,331
2QTK-A,train_set/go/2QTK-A.pkl,1,371,371
6NT5-A,train_set/go/6NT5-A.pkl,1,292,292
2UUL-A,train_set/go/2UUL-A.pkl,1,162,162
1UKX-A,train_set/go/1UKX-A.pkl,1,137,137
5JMV-A,train_set/go/5JMV-A.pkl,1,323,323
5C12-A,train_set/go/5C12-A.pkl,1,560,560
2DA2-A,train_set/go/2DA2-A.pkl,1,70,70
1BRO-A,train_set/go/1BRO-A.pkl,1,371,371
3PRU-C,train_set/go/3PRU-C.pkl,1,156,156
5NPY-A,train_set/go/5NPY-A.pkl,1,781,781
2O2H-A,train_set/go/2O2H-A.pkl,1,528,528
4RAE-A,train_set/go/4RAE-A.pkl,1,367,367
6FGZ-A,train_set/go/6FGZ-A.pkl,1,526,526
2QMW-A,train_set/go/2QMW-A.pkl,1,338,338
2EBY-A,train_set/go/2EBY-A.pkl,1,131,131
4ZL4-A,train_set/go/4ZL4-A.pkl,1,549,549
2M5I-A,train_set/go/2M5I-A.pkl,1,135,135
4AC6-A,train_set/go/4AC6-A.pkl,1,225,225
2AEP-L,train_set/go/2AEP-L.pkl,1,213,213
1JQK-A,train_set/go/1JQK-A.pkl,1,610,610
1H8P-A,train_set/go/1H8P-A.pkl,1,188,188
4A4E-A,train_set/go/4A4E-A.pkl,1,65,65
3BNF-A,train_set/go/3BNF-A.pkl,1,1113,1113
4RED-A,train_set/go/4RED-A.pkl,1,342,342
5D1V-A,train_set/go/5D1V-A.pkl,1,383,383
4RBN-A,train_set/go/4RBN-A.pkl,1,841,841
3NAR-A,train_set/go/3NAR-A.pkl,1,89,89
5CXC-A,train_set/go/5CXC-A.pkl,1,452,452
1YDM-A,train_set/go/1YDM-A.pkl,1,192,192
4YET-A,train_set/go/4YET-A.pkl,1,395,395
3I5A-A,train_set/go/3I5A-A.pkl,1,349,349
3FCY-A,train_set/go/3FCY-A.pkl,1,478,478
4HKA-A,train_set/go/4HKA-A.pkl,1,369,369
3R5U-A,train_set/go/3R5U-A.pkl,1,385,385
2DU7-A,train_set/go/2DU7-A.pkl,1,539,539
1JKE-A,train_set/go/1JKE-A.pkl,1,213,213
3BKW-A,train_set/go/3BKW-A.pkl,1,468,468
3ZYY-X,train_set/go/3ZYY-X.pkl,1,918,918
4HKE-A,train_set/go/4HKE-A.pkl,1,216,216
3WHK-A,train_set/go/3WHK-A.pkl,1,259,259
3RZ2-A,train_set/go/3RZ2-A.pkl,1,165,165
4KHZ-F,train_set/go/4KHZ-F.pkl,1,494,494
2RON-A,train_set/go/2RON-A.pkl,1,242,242
4KK2-A,train_set/go/4KK2-A.pkl,1,417,417
2Z2F-A,train_set/go/2Z2F-A.pkl,1,345,345
1Q7H-A,train_set/go/1Q7H-A.pkl,1,327,327
1YKG-A,train_set/go/1YKG-A.pkl,1,146,146
1YAC-A,train_set/go/1YAC-A.pkl,1,349,349
6G72-p,train_set/go/6G72-p.pkl,1,170,170
4M2X-A,train_set/go/4M2X-A.pkl,1,193,193
5MMS-A,train_set/go/5MMS-A.pkl,1,366,366
3VYS-A,train_set/go/3VYS-A.pkl,1,57,57
6MQH-A,train_set/go/6MQH-A.pkl,1,670,670
1L1E-A,train_set/go/1L1E-A.pkl,1,395,395
1EU3-A,train_set/go/1EU3-A.pkl,1,445,445
3CFA-L,train_set/go/3CFA-L.pkl,1,127,127
3UE3-A,train_set/go/3UE3-A.pkl,1,601,601
3VON-A,train_set/go/3VON-A.pkl,1,210,210
2IQC-A,train_set/go/2IQC-A.pkl,1,254,254
2IMR-A,train_set/go/2IMR-A.pkl,1,550,550
6MI7-G,train_set/go/6MI7-G.pkl,1,230,230
4WJ3-M,train_set/go/4WJ3-M.pkl,1,589,589
4GOP-C,train_set/go/4GOP-C.pkl,1,433,433
5CUO-A,train_set/go/5CUO-A.pkl,1,426,426
3QDN-A,train_set/go/3QDN-A.pkl,1,341,341
5B5K-A,train_set/go/5B5K-A.pkl,1,263,263
3IFQ-C,train_set/go/3IFQ-C.pkl,1,93,93
5ELR-C,train_set/go/5ELR-C.pkl,1,122,122
3L9Y-A,train_set/go/3L9Y-A.pkl,1,219,219
6C94-A,train_set/go/6C94-A.pkl,1,488,488
5Y7W-A,train_set/go/5Y7W-A.pkl,1,176,176
1MH2-B,train_set/go/1MH2-B.pkl,1,213,213
2C8J-A,train_set/go/2C8J-A.pkl,1,401,401
4GS6-A,train_set/go/4GS6-A.pkl,1,453,453
2STW-A,train_set/go/2STW-A.pkl,1,96,96
6EM8-A,train_set/go/6EM8-A.pkl,1,744,744
2OZY-A,train_set/go/2OZY-A.pkl,1,340,340
4UQI-B,train_set/go/4UQI-B.pkl,1,599,599
4DL8-A,train_set/go/4DL8-A.pkl,1,390,390
4RZM-A,train_set/go/4RZM-A.pkl,1,357,357
1UZR-A,train_set/go/1UZR-A.pkl,1,434,434
1IUZ-A,train_set/go/1IUZ-A.pkl,1,203,203
4CQI-A,train_set/go/4CQI-A.pkl,1,197,197
5HMQ-A,train_set/go/5HMQ-A.pkl,1,761,761
1NWQ-A,train_set/go/1NWQ-A.pkl,1,66,66
5LNK-q,train_set/go/5LNK-q.pkl,1,140,140
5HR5-A,train_set/go/5HR5-A.pkl,1,930,930
1Z24-A,train_set/go/1Z24-A.pkl,1,189,189
3RIW-A,train_set/go/3RIW-A.pkl,1,338,338
5TEB-A,train_set/go/5TEB-A.pkl,1,166,166
1EMR-A,train_set/go/1EMR-A.pkl,1,159,159
3CUH-A,train_set/go/3CUH-A.pkl,1,703,703
2DG6-A,train_set/go/2DG6-A.pkl,1,301,301
1FHJ-B,train_set/go/1FHJ-B.pkl,1,215,215
2IT1-A,train_set/go/2IT1-A.pkl,1,534,534
1LSH-B,train_set/go/1LSH-B.pkl,1,295,295
2M87-A,train_set/go/2M87-A.pkl,1,103,103
3RFR-C,train_set/go/3RFR-C.pkl,1,211,211
4LA4-A,train_set/go/4LA4-A.pkl,1,260,260
2ZNW-A,train_set/go/2ZNW-A.pkl,1,280,280
4ODB-A,train_set/go/4ODB-A.pkl,1,162,162
3TK8-A,train_set/go/3TK8-A.pkl,1,536,536
5XHB-A,train_set/go/5XHB-A.pkl,1,386,386
6FDU-A,train_set/go/6FDU-A.pkl,1,292,292
5MWC-D,train_set/go/5MWC-D.pkl,1,304,304
1JL5-A,train_set/go/1JL5-A.pkl,1,697,697
6EUV-A,train_set/go/6EUV-A.pkl,1,296,296
5X6S-A,train_set/go/5X6S-A.pkl,1,543,543
5XRF-A,train_set/go/5XRF-A.pkl,1,490,490
4DJE-A,train_set/go/4DJE-A.pkl,1,267,267
2FNQ-A,train_set/go/2FNQ-A.pkl,1,672,672
5L8R-4,train_set/go/5L8R-4.pkl,1,211,211
2PZF-A,train_set/go/2PZF-A.pkl,1,293,293
2JRZ-A,train_set/go/2JRZ-A.pkl,1,117,117
5UJ5-A,train_set/go/5UJ5-A.pkl,1,132,132
2FH4-A,train_set/go/2FH4-A.pkl,1,335,335
6EIT-2,train_set/go/6EIT-2.pkl,1,264,264
1NVM-B,train_set/go/1NVM-B.pkl,1,690,690
4RS3-A,train_set/go/4RS3-A.pkl,1,547,547
2N3S-A,train_set/go/2N3S-A.pkl,1,72,72
4X8K-A,train_set/go/4X8K-A.pkl,1,163,163
2I87-A,train_set/go/2I87-A.pkl,1,387,387
6BFN-A,train_set/go/6BFN-A.pkl,1,384,384
5AKA-5,train_set/go/5AKA-5.pkl,1,109,109
5E8K-A,train_set/go/5E8K-A.pkl,1,270,270
5E5B-A,train_set/go/5E5B-A.pkl,1,889,889
6GCS-9,train_set/go/6GCS-9.pkl,1,59,59
2PFU-A,train_set/go/2PFU-A.pkl,1,99,99
3FMS-A,train_set/go/3FMS-A.pkl,1,292,292
4MYE-A,train_set/go/4MYE-A.pkl,1,500,500
1JOF-A,train_set/go/1JOF-A.pkl,1,464,464
2IA2-A,train_set/go/2IA2-A.pkl,1,464,464
4P79-A,train_set/go/4P79-A.pkl,1,202,202
4K8R-B,train_set/go/4K8R-B.pkl,1,586,586
2YNM-C,train_set/go/2YNM-C.pkl,1,520,520
5YOZ-A,train_set/go/5YOZ-A.pkl,1,175,175
4WD0-A,train_set/go/4WD0-A.pkl,1,437,437
6OKK-N,train_set/go/6OKK-N.pkl,1,98,98
6FVX-W,train_set/go/6FVX-W.pkl,1,197,197
2N8N-A,train_set/go/2N8N-A.pkl,1,72,72
3WCT-D,train_set/go/3WCT-D.pkl,1,161,161
3ZX6-A,train_set/go/3ZX6-A.pkl,1,345,345
5HXY-A,train_set/go/5HXY-A.pkl,1,342,342
1TPY-A,train_set/go/1TPY-A.pkl,1,479,479
3VSH-B,train_set/go/3VSH-B.pkl,1,455,455
4R4E-B,train_set/go/4R4E-B.pkl,1,98,98
5GJ4-A,train_set/go/5GJ4-A.pkl,1,132,132
3RJO-A,train_set/go/3RJO-A.pkl,1,553,553
6DR7-A,train_set/go/6DR7-A.pkl,1,444,444
4WF9-3,train_set/go/4WF9-3.pkl,1,60,60
4AYL-A,train_set/go/4AYL-A.pkl,1,411,411
3NIE-A,train_set/go/3NIE-A.pkl,1,414,414
4UER-9,train_set/go/4UER-9.pkl,1,71,71
2ZCI-A,train_set/go/2ZCI-A.pkl,1,695,695
3LCR-A,train_set/go/3LCR-A.pkl,1,391,391
3NF2-A,train_set/go/3NF2-A.pkl,1,379,379
1Z6O-M,train_set/go/1Z6O-M.pkl,1,406,406
1Y8H-A,train_set/go/1Y8H-A.pkl,1,178,178
2CRW-A,train_set/go/2CRW-A.pkl,1,149,149
4Q0G-A,train_set/go/4Q0G-A.pkl,1,740,740
3QBM-A,train_set/go/3QBM-A.pkl,1,347,347
3I4T-A,train_set/go/3I4T-A.pkl,1,317,317
5H3I-A,train_set/go/5H3I-A.pkl,1,187,187
6IR8-A,train_set/go/6IR8-A.pkl,1,141,141
4D65-A,train_set/go/4D65-A.pkl,1,935,935
1LIA-A,train_set/go/1LIA-A.pkl,1,205,205
1AW9-A,train_set/go/1AW9-A.pkl,1,382,382
1E3A-B,train_set/go/1E3A-B.pkl,1,1417,1417
6EA6-A,train_set/go/6EA6-A.pkl,1,386,386
5W42-A,train_set/go/5W42-A.pkl,1,319,319
1ZU4-A,train_set/go/1ZU4-A.pkl,1,557,557
2ZXL-A,train_set/go/2ZXL-A.pkl,1,336,336
4DI3-D,train_set/go/4DI3-D.pkl,1,303,303
2KYZ-A,train_set/go/2KYZ-A.pkl,1,67,67
1EJI-A,train_set/go/1EJI-A.pkl,1,485,485
3FEV-A,train_set/go/3FEV-A.pkl,1,229,229
3N8B-A,train_set/go/3N8B-A.pkl,1,163,163
3OMU-A,train_set/go/3OMU-A.pkl,1,265,265
4JJJ-A,train_set/go/4JJJ-A.pkl,1,1778,1778
2FXA-A,train_set/go/2FXA-A.pkl,1,205,205
1T2I-A,train_set/go/1T2I-A.pkl,1,339,339
1O99-A,train_set/go/1O99-A.pkl,1,630,630
3IEL-A,train_set/go/3IEL-A.pkl,1,550,550
2B4A-A,train_set/go/2B4A-A.pkl,1,141,141
1VFF-A,train_set/go/1VFF-A.pkl,1,466,466
3GK7-A,train_set/go/3GK7-A.pkl,1,653,653
3TEX-A,train_set/go/3TEX-A.pkl,1,1102,1102
2H88-A,train_set/go/2H88-A.pkl,1,1191,1191
6NHU-A,train_set/go/6NHU-A.pkl,1,277,277
3TMG-A,train_set/go/3TMG-A.pkl,1,480,480
1VCV-A,train_set/go/1VCV-A.pkl,1,310,310
2EZ4-A,train_set/go/2EZ4-A.pkl,1,1073,1073
3BKP-A,train_set/go/3BKP-A.pkl,1,370,370
2ZOD-A,train_set/go/2ZOD-A.pkl,1,436,436
2E8G-A,train_set/go/2E8G-A.pkl,1,424,424
4FEM-A,train_set/go/4FEM-A.pkl,1,244,244
1QTW-A,train_set/go/1QTW-A.pkl,1,652,652
3IYV-J,train_set/go/3IYV-J.pkl,1,70,70
1H3D-A,train_set/go/1H3D-A.pkl,1,288,288
4HK1-A,train_set/go/4HK1-A.pkl,1,358,358
5UXI-A,train_set/go/5UXI-A.pkl,1,338,338
5MBV-A,train_set/go/5MBV-A.pkl,1,98,98
1AL3-A,train_set/go/1AL3-A.pkl,1,490,490
1P8Z-G,train_set/go/1P8Z-G.pkl,1,181,181
5IZN-A,train_set/go/5IZN-A.pkl,1,113,113
4WJ3-B,train_set/go/4WJ3-B.pkl,1,456,456
5X5W-B,train_set/go/5X5W-B.pkl,1,116,116
2EWT-A,train_set/go/2EWT-A.pkl,1,218,218
3NUA-A,train_set/go/3NUA-A.pkl,1,602,602
5HVN-A,train_set/go/5HVN-A.pkl,1,410,410
3VWW-A,train_set/go/3VWW-A.pkl,1,212,212
5LNX-A,train_set/go/5LNX-A.pkl,1,410,410
3IVY-A,train_set/go/3IVY-A.pkl,1,1107,1107
5VMK-A,train_set/go/5VMK-A.pkl,1,557,557
6B45-B,train_set/go/6B45-B.pkl,1,305,305
3ADF-A,train_set/go/3ADF-A.pkl,1,271,271
1UMC-B,train_set/go/1UMC-B.pkl,1,488,488
1OSM-A,train_set/go/1OSM-A.pkl,1,342,342
3ZBV-A,train_set/go/3ZBV-A.pkl,1,255,255
5MHJ-A,train_set/go/5MHJ-A.pkl,1,283,283
3BWG-A,train_set/go/3BWG-A.pkl,1,320,320
6APE-A,train_set/go/6APE-A.pkl,1,609,609
2F83-A,train_set/go/2F83-A.pkl,1,636,636
5XB0-A,train_set/go/5XB0-A.pkl,1,305,305
1AS8-A,train_set/go/1AS8-A.pkl,1,595,595
1LSI-A,train_set/go/1LSI-A.pkl,1,66,66
3EKG-A,train_set/go/3EKG-A.pkl,1,615,615
3FGT-A,train_set/go/3FGT-A.pkl,1,248,248
2LHH-A,train_set/go/2LHH-A.pkl,1,131,131
5L64-K,train_set/go/5L64-K.pkl,1,222,222
3OBW-A,train_set/go/3OBW-A.pkl,1,330,330
3KKL-A,train_set/go/3KKL-A.pkl,1,239,239
1XR6-A,train_set/go/1XR6-A.pkl,1,711,711
1OM0-A,train_set/go/1OM0-A.pkl,1,571,571
3LZD-A,train_set/go/3LZD-A.pkl,1,475,475
4HLN-A,train_set/go/4HLN-A.pkl,1,527,527
1CVO-A,train_set/go/1CVO-A.pkl,1,62,62
5XVC-S,train_set/go/5XVC-S.pkl,1,348,348
3K1R-A,train_set/go/3K1R-A.pkl,1,367,367
5OHL-A,train_set/go/5OHL-A.pkl,1,100,100
5HKX-A,train_set/go/5HKX-A.pkl,1,609,609
4WUA-A,train_set/go/4WUA-A.pkl,1,458,458
3O6U-A,train_set/go/3O6U-A.pkl,1,133,133
2QLT-A,train_set/go/2QLT-A.pkl,1,500,500
6F0P-A,train_set/go/6F0P-A.pkl,1,728,728
2YUS-A,train_set/go/2YUS-A.pkl,1,79,79
1TNR-R,train_set/go/1TNR-R.pkl,1,156,156
1Y14-A,train_set/go/1Y14-A.pkl,1,176,176
3CEZ-A,train_set/go/3CEZ-A.pkl,1,255,255
1A2Z-A,train_set/go/1A2Z-A.pkl,1,391,391
1H1O-A,train_set/go/1H1O-A.pkl,1,287,287
5WUF-A,train_set/go/5WUF-A.pkl,1,226,226
3DBM-A,train_set/go/3DBM-A.pkl,1,614,614
1LAP-A,train_set/go/1LAP-A.pkl,1,481,481
1Z9N-A,train_set/go/1Z9N-A.pkl,1,414,414
4JPO-C,train_set/go/4JPO-C.pkl,1,74,74
4Z2R-A,train_set/go/4Z2R-A.pkl,1,891,891
1PIV-1,train_set/go/1PIV-1.pkl,1,279,279
1QXP-A,train_set/go/1QXP-A.pkl,1,955,955
4A6V-A,train_set/go/4A6V-A.pkl,1,706,706
3MLP-A,train_set/go/3MLP-A.pkl,1,373,373
5ZJI-2,train_set/go/5ZJI-2.pkl,1,207,207
6AH0-d,train_set/go/6AH0-d.pkl,1,69,69
1XLC-A,train_set/go/1XLC-A.pkl,1,655,655
3GHN-A,train_set/go/3GHN-A.pkl,1,418,418
1W0O-A,train_set/go/1W0O-A.pkl,1,1677,1677
6DAW-A,train_set/go/6DAW-A.pkl,1,495,495
1S5Q-B,train_set/go/1S5Q-B.pkl,1,89,89
3P6A-A,train_set/go/3P6A-A.pkl,1,344,344
3K4E-A,train_set/go/3K4E-A.pkl,1,381,381
5IBO-A,train_set/go/5IBO-A.pkl,1,225,225
2O0R-A,train_set/go/2O0R-A.pkl,1,610,610
6BLD-A,train_set/go/6BLD-A.pkl,1,796,796
5ABR-A,train_set/go/5ABR-A.pkl,1,170,170
2N7G-A,train_set/go/2N7G-A.pkl,1,131,131
6DAO-B,train_set/go/6DAO-B.pkl,1,647,647
4HL9-A,train_set/go/4HL9-A.pkl,1,127,127
1I31-A,train_set/go/1I31-A.pkl,1,300,300
1RZ1-A,train_set/go/1RZ1-A.pkl,1,215,215
4RWR-A,train_set/go/4RWR-A.pkl,1,399,399
2ZRW-A,train_set/go/2ZRW-A.pkl,1,519,519
5V93-p,train_set/go/5V93-p.pkl,1,85,85
2ISA-A,train_set/go/2ISA-A.pkl,1,1060,1060
5H53-A,train_set/go/5H53-A.pkl,1,845,845
2CUD-A,train_set/go/2CUD-A.pkl,1,79,79
2Z1A-A,train_set/go/2Z1A-A.pkl,1,1094,1094
3UPU-A,train_set/go/3UPU-A.pkl,1,443,443
3NYB-A,train_set/go/3NYB-A.pkl,1,379,379
2ONK-E,train_set/go/2ONK-E.pkl,1,311,311
2WC7-A,train_set/go/2WC7-A.pkl,1,610,610
3NCG-A,train_set/go/3NCG-A.pkl,1,477,477
5VNT-A,train_set/go/5VNT-A.pkl,1,63,63
2GXA-A,train_set/go/2GXA-A.pkl,1,272,272
4J19-A,train_set/go/4J19-A.pkl,1,99,99
1MR6-A,train_set/go/1MR6-A.pkl,1,68,68
4XHH-A,train_set/go/4XHH-A.pkl,1,399,399
5BP7-A,train_set/go/5BP7-A.pkl,1,388,388
6MVH-A,train_set/go/6MVH-A.pkl,1,936,936
2OKM-A,train_set/go/2OKM-A.pkl,1,334,334
3GGY-A,train_set/go/3GGY-A.pkl,1,417,417
1WQ5-A,train_set/go/1WQ5-A.pkl,1,354,354
5BNY-B,train_set/go/5BNY-B.pkl,1,216,216
3NCO-A,train_set/go/3NCO-A.pkl,1,732,732
5GYI-A,train_set/go/5GYI-A.pkl,1,568,568
1NHE-A,train_set/go/1NHE-A.pkl,1,179,179
6HKA-A,train_set/go/6HKA-A.pkl,1,33,33
3IJD-A,train_set/go/3IJD-A.pkl,1,344,344
5K9N-A,train_set/go/5K9N-A.pkl,1,230,230
4K8W-A,train_set/go/4K8W-A.pkl,1,223,223
4MQS-A,train_set/go/4MQS-A.pkl,1,277,277
3J0C-B,train_set/go/3J0C-B.pkl,1,423,423
3GPK-A,train_set/go/3GPK-A.pkl,1,234,234
5E8I-A,train_set/go/5E8I-A.pkl,1,94,94
1P7N-A,train_set/go/1P7N-A.pkl,1,176,176
3CRQ-A,train_set/go/3CRQ-A.pkl,1,292,292
6AZ3-e,train_set/go/6AZ3-e.pkl,1,120,120
5VIU-A,train_set/go/5VIU-A.pkl,1,800,800
2X8T-A,train_set/go/2X8T-A.pkl,1,669,669
2YFH-A,train_set/go/2YFH-A.pkl,1,489,489
5YAC-A,train_set/go/5YAC-A.pkl,1,330,330
2LJA-A,train_set/go/2LJA-A.pkl,1,152,152
4FZ5-A,train_set/go/4FZ5-A.pkl,1,116,116
1I7X-B,train_set/go/1I7X-B.pkl,1,57,57
4PWT-A,train_set/go/4PWT-A.pkl,1,206,206
5A21-G,train_set/go/5A21-G.pkl,1,133,133
5F13-A,train_set/go/5F13-A.pkl,1,534,534
3G2F-A,train_set/go/3G2F-A.pkl,1,412,412
2HPS-A,train_set/go/2HPS-A.pkl,1,360,360
1PUG-A,train_set/go/1PUG-A.pkl,1,161,161
3H5Q-A,train_set/go/3H5Q-A.pkl,1,842,842
2ESS-A,train_set/go/2ESS-A.pkl,1,402,402
3K7Y-A,train_set/go/3K7Y-A.pkl,1,415,415
6EBP-A,train_set/go/6EBP-A.pkl,1,502,502
3PUD-A,train_set/go/3PUD-A.pkl,1,352,352
4E2J-A,train_set/go/4E2J-A.pkl,1,317,317
3WHQ-A,train_set/go/3WHQ-A.pkl,1,668,668
1LME-A,train_set/go/1LME-A.pkl,1,206,206
2XC7-A,train_set/go/2XC7-A.pkl,1,104,104
5H3A-A,train_set/go/5H3A-A.pkl,1,301,301
6D03-A,train_set/go/6D03-A.pkl,1,642,642
5XLC-A,train_set/go/5XLC-A.pkl,1,359,359
2I9B-A,train_set/go/2I9B-A.pkl,1,136,136
5HZR-A,train_set/go/5HZR-A.pkl,1,688,688
5UYR-A,train_set/go/5UYR-A.pkl,1,598,598
3T12-B,train_set/go/3T12-B.pkl,1,192,192
6FHV-A,train_set/go/6FHV-A.pkl,1,842,842
3F4S-A,train_set/go/3F4S-A.pkl,1,447,447
3RU4-E,train_set/go/3RU4-E.pkl,1,197,197
5NC8-A,train_set/go/5NC8-A.pkl,1,159,159
1BVO-A,train_set/go/1BVO-A.pkl,1,209,209
2A85-A,train_set/go/2A85-A.pkl,1,480,480
6BK2-A,train_set/go/6BK2-A.pkl,1,933,933
1F73-A,train_set/go/1F73-A.pkl,1,400,400
3H4M-A,train_set/go/3H4M-A.pkl,1,261,261
4KMF-A,train_set/go/4KMF-A.pkl,1,105,105
4QMF-D,train_set/go/4QMF-D.pkl,1,184,184
5GJV-C,train_set/go/5GJV-C.pkl,1,178,178
3KTC-A,train_set/go/3KTC-A.pkl,1,672,672
3RRI-A,train_set/go/3RRI-A.pkl,1,206,206
4R43-A,train_set/go/4R43-A.pkl,1,697,697
6FPC-A,train_set/go/6FPC-A.pkl,1,324,324
5GUP-t,train_set/go/5GUP-t.pkl,1,115,115
3J3V-6,train_set/go/3J3V-6.pkl,1,141,141
4Y4M-A,train_set/go/4Y4M-A.pkl,1,261,261
6FVW-U,train_set/go/6FVW-U.pkl,1,304,304
1GH6-B,train_set/go/1GH6-B.pkl,1,326,326
4PIE-A,train_set/go/4PIE-A.pkl,1,233,233
5KBP-A,train_set/go/5KBP-A.pkl,1,1012,1012
1GWS-A,train_set/go/1GWS-A.pkl,1,654,654
5ARI-J,train_set/go/5ARI-J.pkl,1,72,72
3D3C-A,train_set/go/3D3C-A.pkl,1,170,170
4F8X-A,train_set/go/4F8X-A.pkl,1,701,701
1YQZ-A,train_set/go/1YQZ-A.pkl,1,1169,1169
1H6Q-A,train_set/go/1H6Q-A.pkl,1,168,168
2XPD-A,train_set/go/2XPD-A.pkl,1,283,283
6FVU-I,train_set/go/6FVU-I.pkl,1,384,384
1XDK-B,train_set/go/1XDK-B.pkl,1,247,247
4JC2-A,train_set/go/4JC2-A.pkl,1,340,340
3SUC-A,train_set/go/3SUC-A.pkl,1,841,841
5KG8-A,train_set/go/5KG8-A.pkl,1,677,677
4QKO-B,train_set/go/4QKO-B.pkl,1,254,254
2PAR-A,train_set/go/2PAR-A.pkl,1,199,199
2WHU-A,train_set/go/2WHU-A.pkl,1,280,280
1QK4-A,train_set/go/1QK4-A.pkl,1,348,348
4G6V-A,train_set/go/4G6V-A.pkl,1,138,138
3AA0-A,train_set/go/3AA0-A.pkl,1,477,477
1MSP-A,train_set/go/1MSP-A.pkl,1,164,164
1ELV-A,train_set/go/1ELV-A.pkl,1,620,620
4QDM-A,train_set/go/4QDM-A.pkl,1,567,567
1HTP-A,train_set/go/1HTP-A.pkl,1,276,276
6G2J-n,train_set/go/6G2J-n.pkl,1,176,176
5VBL-B,train_set/go/5VBL-B.pkl,1,357,357
2PBY-A,train_set/go/2PBY-A.pkl,1,427,427
3M3M-A,train_set/go/3M3M-A.pkl,1,398,398
4X7Y-B,train_set/go/4X7Y-B.pkl,1,501,501
6FKT-A,train_set/go/6FKT-A.pkl,1,545,545
3CNW-A,train_set/go/3CNW-A.pkl,1,174,174
3ZFS-A,train_set/go/3ZFS-A.pkl,1,385,385
3CPW-J,train_set/go/3CPW-J.pkl,1,191,191
5NY5-A,train_set/go/5NY5-A.pkl,1,610,610
3A8G-A,train_set/go/3A8G-A.pkl,1,403,403
2NN3-C,train_set/go/2NN3-C.pkl,1,238,238
4F3Z-B,train_set/go/4F3Z-B.pkl,1,171,171
3GOD-A,train_set/go/3GOD-A.pkl,1,535,535
1V8E-A,train_set/go/1V8E-A.pkl,1,508,508
2YCR-A,train_set/go/2YCR-A.pkl,1,428,428
2YFV-C,train_set/go/2YFV-C.pkl,1,76,76
2C5S-A,train_set/go/2C5S-A.pkl,1,422,422
4FGR-A,train_set/go/4FGR-A.pkl,1,322,322
3TFX-A,train_set/go/3TFX-A.pkl,1,390,390
1H0B-A,train_set/go/1H0B-A.pkl,1,378,378
3D64-A,train_set/go/3D64-A.pkl,1,831,831
3R3J-A,train_set/go/3R3J-A.pkl,1,459,459
3CJR-A,train_set/go/3CJR-A.pkl,1,521,521
3RO6-B,train_set/go/3RO6-B.pkl,1,445,445
4HWI-B,train_set/go/4HWI-B.pkl,1,194,194
1KUY-A,train_set/go/1KUY-A.pkl,1,240,240
4HAS-A,train_set/go/4HAS-A.pkl,1,262,262
4IJZ-A,train_set/go/4IJZ-A.pkl,1,528,528
3KO6-A,train_set/go/3KO6-A.pkl,1,234,234
3ORP-A,train_set/go/3ORP-A.pkl,1,384,384
6EVI-A,train_set/go/6EVI-A.pkl,1,70,70
3S6B-A,train_set/go/3S6B-A.pkl,1,521,521
2L6L-A,train_set/go/2L6L-A.pkl,1,155,155
5FRP-A,train_set/go/5FRP-A.pkl,1,677,677
5WD6-A,train_set/go/5WD6-A.pkl,1,322,322
1FFT-C,train_set/go/1FFT-C.pkl,1,185,185
3CE2-A,train_set/go/3CE2-A.pkl,1,614,614
1W63-A,train_set/go/1W63-A.pkl,1,590,590
4PD7-A,train_set/go/4PD7-A.pkl,1,407,407
1BR4-A,train_set/go/1BR4-A.pkl,1,783,783
3E2V-A,train_set/go/3E2V-A.pkl,1,711,711
3NAV-A,train_set/go/3NAV-A.pkl,1,464,464
3RO0-A,train_set/go/3RO0-A.pkl,1,454,454
4LQ0-A,train_set/go/4LQ0-A.pkl,1,313,313
4IXR-D,train_set/go/4IXR-D.pkl,1,340,340
1V0D-A,train_set/go/1V0D-A.pkl,1,261,261
1CR4-A,train_set/go/1CR4-A.pkl,1,258,258
3AXD-A,train_set/go/3AXD-A.pkl,1,603,603
5OL9-A,train_set/go/5OL9-A.pkl,1,162,162
4EMB-A,train_set/go/4EMB-A.pkl,1,357,357
1FOK-A,train_set/go/1FOK-A.pkl,1,703,703
5HUA-A,train_set/go/5HUA-A.pkl,1,359,359
2J0Q-D,train_set/go/2J0Q-D.pkl,1,89,89
3J8Y-K,train_set/go/3J8Y-K.pkl,1,330,330
5ESS-A,train_set/go/5ESS-A.pkl,1,710,710
4HWO-A,train_set/go/4HWO-A.pkl,1,669,669
5JOS-A,train_set/go/5JOS-A.pkl,1,312,312
3D8N-A,train_set/go/3D8N-A.pkl,1,374,374
3KQ0-A,train_set/go/3KQ0-A.pkl,1,317,317
1U60-A,train_set/go/1U60-A.pkl,1,626,626
3NA5-A,train_set/go/3NA5-A.pkl,1,1048,1048
1F9T-A,train_set/go/1F9T-A.pkl,1,593,593
