pdb_name,processed_path,num_chains,seq_len,modeled_seq_len
2JLA-A,train_set/ec/2JLA-A.pkl,1,654,654
6E2U-A,train_set/ec/6E2U-A.pkl,1,417,417
1TKG-A,train_set/ec/1TKG-A.pkl,1,531,531
2I7A-A,train_set/ec/2I7A-A.pkl,1,250,250
3GB0-A,train_set/ec/3GB0-A.pkl,1,587,587
2QZX-A,train_set/ec/2QZX-A.pkl,1,540,540
7BVA-A,train_set/ec/7BVA-A.pkl,1,656,656
1T3G-A,train_set/ec/1T3G-A.pkl,1,248,248
6DNL-A,train_set/ec/6DNL-A.pkl,1,212,212
4U3S-B,train_set/ec/4U3S-B.pkl,1,313,313
2KSE-A,train_set/ec/2KSE-A.pkl,1,77,77
3ZLB-A,train_set/ec/3ZLB-A.pkl,1,802,802
6C9E-A,train_set/ec/6C9E-A.pkl,1,980,980
3LJS-A,train_set/ec/3LJS-A.pkl,1,451,451
2AQS-A,train_set/ec/2AQS-A.pkl,1,342,342
5IJB-A,train_set/ec/5IJB-A.pkl,1,593,593
3QV2-A,train_set/ec/3QV2-A.pkl,1,545,545
5HZ3-B,train_set/ec/5HZ3-B.pkl,1,625,625
4DUR-A,train_set/ec/4DUR-A.pkl,1,1493,1493
5GWJ-A,train_set/ec/5GWJ-A.pkl,1,807,807
5V2J-A,train_set/ec/5V2J-A.pkl,1,554,554
5EVY-X,train_set/ec/5EVY-X.pkl,1,479,479
2X4K-A,train_set/ec/2X4K-A.pkl,1,97,97
3SBC-A,train_set/ec/3SBC-A.pkl,1,243,243
5LRU-A,train_set/ec/5LRU-A.pkl,1,370,370
4YIO-A,train_set/ec/4YIO-A.pkl,1,467,467
5B0N-A,train_set/ec/5B0N-A.pkl,1,291,291
1TDJ-A,train_set/ec/1TDJ-A.pkl,1,527,527
1X1H-A,train_set/ec/1X1H-A.pkl,1,1159,1159
2E7U-A,train_set/ec/2E7U-A.pkl,1,851,851
5B48-A,train_set/ec/5B48-A.pkl,1,601,601
1MZJ-A,train_set/ec/1MZJ-A.pkl,1,562,562
1RWI-B,train_set/ec/1RWI-B.pkl,1,349,349
1LLU-A,train_set/ec/1LLU-A.pkl,1,514,514
1LGY-A,train_set/ec/1LGY-A.pkl,1,400,400
1Q1R-A,train_set/ec/1Q1R-A.pkl,1,700,700
2A8Y-A,train_set/ec/2A8Y-A.pkl,1,529,529
4H7O-A,train_set/ec/4H7O-A.pkl,1,354,354
3INP-A,train_set/ec/3INP-A.pkl,1,383,383
2VNA-A,train_set/ec/2VNA-A.pkl,1,440,440
1J49-A,train_set/ec/1J49-A.pkl,1,469,469
3LAT-A,train_set/ec/3LAT-A.pkl,1,473,473
6QIN-A,train_set/ec/6QIN-A.pkl,1,616,616
5N28-B,train_set/ec/5N28-B.pkl,1,452,452
3WDW-A,train_set/ec/3WDW-A.pkl,1,603,603
2HVQ-A,train_set/ec/2HVQ-A.pkl,1,433,433
6SMR-A,train_set/ec/6SMR-A.pkl,1,702,702
4FD4-A,train_set/ec/4FD4-A.pkl,1,303,303
6FHW-A,train_set/ec/6FHW-A.pkl,1,586,586
6OIB-A,train_set/ec/6OIB-A.pkl,1,511,511
3K9V-A,train_set/ec/3K9V-A.pkl,1,611,611
1XR5-A,train_set/ec/1XR5-A.pkl,1,462,462
5FJJ-A,train_set/ec/5FJJ-A.pkl,1,1372,1372
1JNK-A,train_set/ec/1JNK-A.pkl,1,529,529
6BWL-A,train_set/ec/6BWL-A.pkl,1,871,871
4DH4-A,train_set/ec/4DH4-A.pkl,1,205,205
6CX6-A,train_set/ec/6CX6-A.pkl,1,355,355
2V06-A,train_set/ec/2V06-A.pkl,1,621,621
2N6D-A,train_set/ec/2N6D-A.pkl,1,172,172
6TPT-A,train_set/ec/6TPT-A.pkl,1,194,194
2W40-A,train_set/ec/2W40-A.pkl,1,964,964
2Z6J-A,train_set/ec/2Z6J-A.pkl,1,350,350
2R6Z-A,train_set/ec/2R6Z-A.pkl,1,418,418
3HTV-A,train_set/ec/3HTV-A.pkl,1,418,418
2GFI-A,train_set/ec/2GFI-A.pkl,1,761,761
3NDO-A,train_set/ec/3NDO-A.pkl,1,516,516
6EFW-A,train_set/ec/6EFW-A.pkl,1,565,565
2ZFD-B,train_set/ec/2ZFD-B.pkl,1,201,201
5OAR-A,train_set/ec/5OAR-A.pkl,1,86,86
6LVB-A,train_set/ec/6LVB-A.pkl,1,763,763
4FFB-B,train_set/ec/4FFB-B.pkl,1,421,421
2YH2-A,train_set/ec/2YH2-A.pkl,1,419,419
5TET-A,train_set/ec/5TET-A.pkl,1,622,622
3C8Z-A,train_set/ec/3C8Z-A.pkl,1,796,796
6NJT-A,train_set/ec/6NJT-A.pkl,1,445,445
2GWH-A,train_set/ec/2GWH-A.pkl,1,427,427
6QVO-A,train_set/ec/6QVO-A.pkl,1,177,177
5U2G-A,train_set/ec/5U2G-A.pkl,1,827,827
1NKS-A,train_set/ec/1NKS-A.pkl,1,238,238
5LHJ-A,train_set/ec/5LHJ-A.pkl,1,933,933
4J7H-A,train_set/ec/4J7H-A.pkl,1,865,865
5UWZ-A,train_set/ec/5UWZ-A.pkl,1,421,421
3FBX-A,train_set/ec/3FBX-A.pkl,1,815,815
1OKB-A,train_set/ec/1OKB-A.pkl,1,401,401
2WYA-A,train_set/ec/2WYA-A.pkl,1,825,825
2D40-A,train_set/ec/2D40-A.pkl,1,399,399
2QKQ-A,train_set/ec/2QKQ-A.pkl,1,74,74
4OHQ-A,train_set/ec/4OHQ-A.pkl,1,310,310
4NCZ-A,train_set/ec/4NCZ-A.pkl,1,264,264
3AHE-A,train_set/ec/3AHE-A.pkl,1,1599,1599
5GJR-F,train_set/ec/5GJR-F.pkl,1,234,234
5UKE-A,train_set/ec/5UKE-A.pkl,1,124,124
4Y86-A,train_set/ec/4Y86-A.pkl,1,453,453
3HRR-A,train_set/ec/3HRR-A.pkl,1,527,527
3IGS-A,train_set/ec/3IGS-A.pkl,1,686,686
4CBF-B,train_set/ec/4CBF-B.pkl,1,74,74
6F5F-A,train_set/ec/6F5F-A.pkl,1,116,116
1F1U-A,train_set/ec/1F1U-A.pkl,1,665,665
1XTY-A,train_set/ec/1XTY-A.pkl,1,238,238
5GYZ-A,train_set/ec/5GYZ-A.pkl,1,653,653
3SI7-A,train_set/ec/3SI7-A.pkl,1,338,338
3LZ7-A,train_set/ec/3LZ7-A.pkl,1,231,231
1QI5-A,train_set/ec/1QI5-A.pkl,1,581,581
4MKN-A,train_set/ec/4MKN-A.pkl,1,504,504
5V1B-A,train_set/ec/5V1B-A.pkl,1,318,318
6L7S-A,train_set/ec/6L7S-A.pkl,1,690,690
2Q2B-A,train_set/ec/2Q2B-A.pkl,1,172,172
4HSO-A,train_set/ec/4HSO-A.pkl,1,439,439
5JNM-A,train_set/ec/5JNM-A.pkl,1,833,833
3A9Z-A,train_set/ec/3A9Z-A.pkl,1,676,676
2YQP-A,train_set/ec/2YQP-A.pkl,1,60,60
2NW9-A,train_set/ec/2NW9-A.pkl,1,540,540
6JHU-A,train_set/ec/6JHU-A.pkl,1,266,266
2NUG-A,train_set/ec/2NUG-A.pkl,1,334,334
3AFL-A,train_set/ec/3AFL-A.pkl,1,828,828
3RUY-A,train_set/ec/3RUY-A.pkl,1,438,438
4FN6-A,train_set/ec/4FN6-A.pkl,1,259,259
3H8Q-A,train_set/ec/3H8Q-A.pkl,1,126,126
3QH0-A,train_set/ec/3QH0-A.pkl,1,925,925
3PVW-A,train_set/ec/3PVW-A.pkl,1,625,625
2AZQ-A,train_set/ec/2AZQ-A.pkl,1,310,310
5A9G-A,train_set/ec/5A9G-A.pkl,1,527,527
2OXV-A,train_set/ec/2OXV-A.pkl,1,376,376
3X2F-A,train_set/ec/3X2F-A.pkl,1,762,762
1X2P-A,train_set/ec/1X2P-A.pkl,1,68,68
1CG2-A,train_set/ec/1CG2-A.pkl,1,481,481
6UP4-A,train_set/ec/6UP4-A.pkl,1,959,959
3DH3-A,train_set/ec/3DH3-A.pkl,1,252,252
2G7C-A,train_set/ec/2G7C-A.pkl,1,451,451
6ONW-A,train_set/ec/6ONW-A.pkl,1,347,347
3TQF-A,train_set/ec/3TQF-A.pkl,1,179,179
2ZIG-A,train_set/ec/2ZIG-A.pkl,1,314,314
1UKX-A,train_set/ec/1UKX-A.pkl,1,137,137
1ORF-A,train_set/ec/1ORF-A.pkl,1,361,361
4CCZ-A,train_set/ec/4CCZ-A.pkl,1,614,614
3PYC-A,train_set/ec/3PYC-A.pkl,1,186,186
1N7K-A,train_set/ec/1N7K-A.pkl,1,334,334
5UCD-A,train_set/ec/5UCD-A.pkl,1,522,522
3N9T-A,train_set/ec/3N9T-A.pkl,1,391,391
1JEY-A,train_set/ec/1JEY-A.pkl,1,635,635
3EJG-A,train_set/ec/3EJG-A.pkl,1,311,311
1LGQ-A,train_set/ec/1LGQ-A.pkl,1,182,182
2AWA-A,train_set/ec/2AWA-A.pkl,1,460,460
5J6F-A,train_set/ec/5J6F-A.pkl,1,352,352
3OMV-A,train_set/ec/3OMV-A.pkl,1,264,264
5HPG-A,train_set/ec/5HPG-A.pkl,1,181,181
3HRD-B,train_set/ec/3HRD-B.pkl,1,501,501
5PGZ-A,train_set/ec/5PGZ-A.pkl,1,279,279
5H2G-A,train_set/ec/5H2G-A.pkl,1,523,523
3E05-A,train_set/ec/3E05-A.pkl,1,258,258
4MCK-A,train_set/ec/4MCK-A.pkl,1,504,504
4TU0-A,train_set/ec/4TU0-A.pkl,1,221,221
2DDU-A,train_set/ec/2DDU-A.pkl,1,402,402
3BJX-A,train_set/ec/3BJX-A.pkl,1,425,425
3O7W-A,train_set/ec/3O7W-A.pkl,1,421,421
3P24-A,train_set/ec/3P24-A.pkl,1,698,698
4ESQ-A,train_set/ec/4ESQ-A.pkl,1,416,416
5X00-A,train_set/ec/5X00-A.pkl,1,142,142
5RLA-A,train_set/ec/5RLA-A.pkl,1,359,359
5BPF-A,train_set/ec/5BPF-A.pkl,1,401,401
2EEY-A,train_set/ec/2EEY-A.pkl,1,288,288
1M1B-A,train_set/ec/1M1B-A.pkl,1,414,414
3UAI-A,train_set/ec/3UAI-A.pkl,1,357,357
4PA1-A,train_set/ec/4PA1-A.pkl,1,262,262
1Q6H-A,train_set/ec/1Q6H-A.pkl,1,451,451
1RYB-A,train_set/ec/1RYB-A.pkl,1,350,350
3EEF-A,train_set/ec/3EEF-A.pkl,1,225,225
1X14-A,train_set/ec/1X14-A.pkl,1,435,435
4J1O-A,train_set/ec/4J1O-A.pkl,1,722,722
4L2H-A,train_set/ec/4L2H-A.pkl,1,898,898
4EYV-A,train_set/ec/4EYV-A.pkl,1,345,345
2PAE-A,train_set/ec/2PAE-A.pkl,1,227,227
4G5H-A,train_set/ec/4G5H-A.pkl,1,496,496
3N2X-A,train_set/ec/3N2X-A.pkl,1,421,421
6NHE-A,train_set/ec/6NHE-A.pkl,1,563,563
1SB3-A,train_set/ec/1SB3-A.pkl,1,1080,1080
3G98-A,train_set/ec/3G98-A.pkl,1,183,183
3PHU-A,train_set/ec/3PHU-A.pkl,1,275,275
4KPF-A,train_set/ec/4KPF-A.pkl,1,490,490
1IM4-A,train_set/ec/1IM4-A.pkl,1,315,315
2CDH-G,train_set/ec/2CDH-G.pkl,1,244,244
6CFO-B,train_set/ec/6CFO-B.pkl,1,439,439
5CHV-A,train_set/ec/5CHV-A.pkl,1,305,305
1ZS9-A,train_set/ec/1ZS9-A.pkl,1,517,517
1O9J-A,train_set/ec/1O9J-A.pkl,1,589,589
5AZI-A,train_set/ec/5AZI-A.pkl,1,561,561
3RRL-B,train_set/ec/3RRL-B.pkl,1,271,271
1P0K-A,train_set/ec/1P0K-A.pkl,1,564,564
2GJ3-A,train_set/ec/2GJ3-A.pkl,1,336,336
5XDS-A,train_set/ec/5XDS-A.pkl,1,385,385
1E63-A,train_set/ec/1E63-A.pkl,1,509,509
3QWI-A,train_set/ec/3QWI-A.pkl,1,339,339
4DZA-A,train_set/ec/4DZA-A.pkl,1,595,595
5VGR-A,train_set/ec/5VGR-A.pkl,1,593,593
1NP0-C,train_set/ec/1NP0-C.pkl,1,190,190
1EIZ-A,train_set/ec/1EIZ-A.pkl,1,364,364
3KPX-A,train_set/ec/3KPX-A.pkl,1,318,318
2ENU-A,train_set/ec/2ENU-A.pkl,1,404,404
2X8B-A,train_set/ec/2X8B-A.pkl,1,752,752
1S2J-A,train_set/ec/1S2J-A.pkl,1,228,228
6J9J-A,train_set/ec/6J9J-A.pkl,1,493,493
6BZ0-A,train_set/ec/6BZ0-A.pkl,1,828,828
3BW4-A,train_set/ec/3BW4-A.pkl,1,483,483
1DLA-A,train_set/ec/1DLA-A.pkl,1,309,309
5JKI-A,train_set/ec/5JKI-A.pkl,1,240,240
3OHT-A,train_set/ec/3OHT-A.pkl,1,387,387
1GOB-A,train_set/ec/1GOB-A.pkl,1,269,269
3UIO-D,train_set/ec/3UIO-D.pkl,1,89,89
2DXL-A,train_set/ec/2DXL-A.pkl,1,305,305
6AJ6-A,train_set/ec/6AJ6-A.pkl,1,413,413
3NJQ-B,train_set/ec/3NJQ-B.pkl,1,252,252
2NYU-A,train_set/ec/2NYU-A.pkl,1,292,292
5V0T-A,train_set/ec/5V0T-A.pkl,1,885,885
2E2P-A,train_set/ec/2E2P-A.pkl,1,528,528
2ALA-A,train_set/ec/2ALA-A.pkl,1,472,472
1UJX-A,train_set/ec/1UJX-A.pkl,1,119,119
1YFL-A,train_set/ec/1YFL-A.pkl,1,247,247
5VBA-A,train_set/ec/5VBA-A.pkl,1,435,435
6R5G-A,train_set/ec/6R5G-A.pkl,1,119,119
1BXD-A,train_set/ec/1BXD-A.pkl,1,161,161
1RTG-A,train_set/ec/1RTG-A.pkl,1,281,281
1YX2-A,train_set/ec/1YX2-A.pkl,1,574,574
3FK4-A,train_set/ec/3FK4-A.pkl,1,499,499
1X1P-A,train_set/ec/1X1P-A.pkl,1,260,260
4YRA-A,train_set/ec/4YRA-A.pkl,1,298,298
4K95-A,train_set/ec/4K95-A.pkl,1,375,375
4Q2T-A,train_set/ec/4Q2T-A.pkl,1,738,738
2MZI-A,train_set/ec/2MZI-A.pkl,1,250,250
4MOT-A,train_set/ec/4MOT-A.pkl,1,306,306
1MO8-A,train_set/ec/1MO8-A.pkl,1,213,213
6HUL-A,train_set/ec/6HUL-A.pkl,1,248,248
1Z3D-A,train_set/ec/1Z3D-A.pkl,1,168,168
1KAM-A,train_set/ec/1KAM-A.pkl,1,213,213
4TPT-A,train_set/ec/4TPT-A.pkl,1,292,292
5H1V-A,train_set/ec/5H1V-A.pkl,1,259,259
4Y9J-A,train_set/ec/4Y9J-A.pkl,1,1183,1183
1PN9-A,train_set/ec/1PN9-A.pkl,1,322,322
3GPU-A,train_set/ec/3GPU-A.pkl,1,533,533
5JHQ-A,train_set/ec/5JHQ-A.pkl,1,474,474
2Z7B-A,train_set/ec/2Z7B-A.pkl,1,442,442
4S3I-A,train_set/ec/4S3I-A.pkl,1,572,572
2NA2-A,train_set/ec/2NA2-A.pkl,1,82,82
2XZZ-A,train_set/ec/2XZZ-A.pkl,1,137,137
3IAW-A,train_set/ec/3IAW-A.pkl,1,290,290
1W2W-A,train_set/ec/1W2W-A.pkl,1,309,309
4PU6-B,train_set/ec/4PU6-B.pkl,1,154,154
1JKE-A,train_set/ec/1JKE-A.pkl,1,213,213
2Z7X-B,train_set/ec/2Z7X-B.pkl,1,695,695
6BNX-A,train_set/ec/6BNX-A.pkl,1,435,435
4NBE-A,train_set/ec/4NBE-A.pkl,1,645,645
6HMF-A,train_set/ec/6HMF-A.pkl,1,474,474
1WWT-A,train_set/ec/1WWT-A.pkl,1,88,88
5EIX-A,train_set/ec/5EIX-A.pkl,1,702,702
1EZ4-A,train_set/ec/1EZ4-A.pkl,1,491,491
1Y75-B,train_set/ec/1Y75-B.pkl,1,233,233
1V5S-A,train_set/ec/1V5S-A.pkl,1,126,126
2YXG-A,train_set/ec/2YXG-A.pkl,1,484,484
3SMA-A,train_set/ec/3SMA-A.pkl,1,391,391
2GN9-A,train_set/ec/2GN9-A.pkl,1,363,363
4IRQ-A,train_set/ec/4IRQ-A.pkl,1,332,332
5DIP-A,train_set/ec/5DIP-A.pkl,1,217,217
6VW8-A,train_set/ec/6VW8-A.pkl,1,196,196
3ORH-A,train_set/ec/3ORH-A.pkl,1,457,457
1G0D-A,train_set/ec/1G0D-A.pkl,1,1049,1049
5TZI-C,train_set/ec/5TZI-C.pkl,1,500,500
3FKF-A,train_set/ec/3FKF-A.pkl,1,220,220
1BG3-A,train_set/ec/1BG3-A.pkl,1,1039,1039
5Z62-B,train_set/ec/5Z62-B.pkl,1,227,227
6A0R-B,train_set/ec/6A0R-B.pkl,1,722,722
5Y63-A,train_set/ec/5Y63-A.pkl,1,206,206
3EKG-A,train_set/ec/3EKG-A.pkl,1,615,615
1J3B-A,train_set/ec/1J3B-A.pkl,1,849,849
4Q75-A,train_set/ec/4Q75-A.pkl,1,835,835
2DBO-A,train_set/ec/2DBO-A.pkl,1,180,180
1MA1-A,train_set/ec/1MA1-A.pkl,1,267,267
2ZJ8-A,train_set/ec/2ZJ8-A.pkl,1,1000,1000
3MJO-A,train_set/ec/3MJO-A.pkl,1,600,600
1VAI-A,train_set/ec/1VAI-A.pkl,1,280,280
6NZU-I,train_set/ec/6NZU-I.pkl,1,118,118
1IJL-A,train_set/ec/1IJL-A.pkl,1,173,173
2QJF-A,train_set/ec/2QJF-A.pkl,1,731,731
4RX1-A,train_set/ec/4RX1-A.pkl,1,298,298
3AL6-A,train_set/ec/3AL6-A.pkl,1,299,299
6HXF-B,train_set/ec/6HXF-B.pkl,1,495,495
5YIT-A,train_set/ec/5YIT-A.pkl,1,389,389
5UX4-A,train_set/ec/5UX4-A.pkl,1,351,351
6BMS-A,train_set/ec/6BMS-A.pkl,1,309,309
2FTY-A,train_set/ec/2FTY-A.pkl,1,721,721
2PCQ-A,train_set/ec/2PCQ-A.pkl,1,723,723
4DMM-A,train_set/ec/4DMM-A.pkl,1,311,311
2DJA-A,train_set/ec/2DJA-A.pkl,1,84,84
3PVJ-A,train_set/ec/3PVJ-A.pkl,1,663,663
4DBZ-A,train_set/ec/4DBZ-A.pkl,1,278,278
4F2F-A,train_set/ec/4F2F-A.pkl,1,223,223
1IZE-A,train_set/ec/1IZE-A.pkl,1,427,427
2YEQ-A,train_set/ec/2YEQ-A.pkl,1,849,849
4WUZ-A,train_set/ec/4WUZ-A.pkl,1,291,291
4PKF-B,train_set/ec/4PKF-B.pkl,1,123,123
2CKN-A,train_set/ec/2CKN-A.pkl,1,95,95
1RRV-A,train_set/ec/1RRV-A.pkl,1,704,704
4MBG-A,train_set/ec/4MBG-A.pkl,1,651,651
3M7V-A,train_set/ec/3M7V-A.pkl,1,567,567
2DK3-A,train_set/ec/2DK3-A.pkl,1,86,86
1LPA-B,train_set/ec/1LPA-B.pkl,1,451,451
6MSO-A,train_set/ec/6MSO-A.pkl,1,791,791
1UMY-A,train_set/ec/1UMY-A.pkl,1,515,515
4KQV-A,train_set/ec/4KQV-A.pkl,1,462,462
3N3W-A,train_set/ec/3N3W-A.pkl,1,235,235
5NER-4,train_set/ec/5NER-4.pkl,1,47,47
1SER-A,train_set/ec/1SER-A.pkl,1,386,386
5J9G-A,train_set/ec/5J9G-A.pkl,1,381,381
6HCI-A,train_set/ec/6HCI-A.pkl,1,151,151
6EDD-A,train_set/ec/6EDD-A.pkl,1,419,419
4KA7-A,train_set/ec/4KA7-A.pkl,1,1372,1372
3CIO-A,train_set/ec/3CIO-A.pkl,1,312,312
2G5C-A,train_set/ec/2G5C-A.pkl,1,362,362
3T61-A,train_set/ec/3T61-A.pkl,1,254,254
3S45-A,train_set/ec/3S45-A.pkl,1,148,148
6QTZ-o,train_set/ec/6QTZ-o.pkl,1,325,325
5NED-D,train_set/ec/5NED-D.pkl,1,47,47
6AGS-A,train_set/ec/6AGS-A.pkl,1,757,757
3KQY-A,train_set/ec/3KQY-A.pkl,1,331,331
5LM2-A,train_set/ec/5LM2-A.pkl,1,353,353
5USW-A,train_set/ec/5USW-A.pkl,1,502,502
6O06-A,train_set/ec/6O06-A.pkl,1,220,220
5EKT-A,train_set/ec/5EKT-A.pkl,1,393,393
4DDG-A,train_set/ec/4DDG-A.pkl,1,399,399
2AR9-A,train_set/ec/2AR9-A.pkl,1,275,275
1SQ1-A,train_set/ec/1SQ1-A.pkl,1,295,295
1CF2-P,train_set/ec/1CF2-P.pkl,1,595,595
3ZX3-A,train_set/ec/3ZX3-A.pkl,1,607,607
3QKW-A,train_set/ec/3QKW-A.pkl,1,380,380
5INK-A,train_set/ec/5INK-A.pkl,1,493,493
2POF-A,train_set/ec/2POF-A.pkl,1,382,382
3KYZ-A,train_set/ec/3KYZ-A.pkl,1,262,262
3K57-A,train_set/ec/3K57-A.pkl,1,1253,1253
5HU4-A,train_set/ec/5HU4-A.pkl,1,175,175
6N45-A,train_set/ec/6N45-A.pkl,1,207,207
3V7P-A,train_set/ec/3V7P-A.pkl,1,640,640
2BRG-A,train_set/ec/2BRG-A.pkl,1,481,481
5VWN-A,train_set/ec/5VWN-A.pkl,1,338,338
4FKD-A,train_set/ec/4FKD-A.pkl,1,195,195
6MFM-A,train_set/ec/6MFM-A.pkl,1,563,563
4BF5-A,train_set/ec/4BF5-A.pkl,1,897,897
5OES-A,train_set/ec/5OES-A.pkl,1,524,524
2H0E-A,train_set/ec/2H0E-A.pkl,1,146,146
4O8L-A,train_set/ec/4O8L-A.pkl,1,190,190
1WH9-A,train_set/ec/1WH9-A.pkl,1,92,92
4RKP-A,train_set/ec/4RKP-A.pkl,1,431,431
2WT9-A,train_set/ec/2WT9-A.pkl,1,354,354
1M4W-A,train_set/ec/1M4W-A.pkl,1,381,381
3NZQ-A,train_set/ec/3NZQ-A.pkl,1,664,664
4XYD-A,train_set/ec/4XYD-A.pkl,1,458,458
3KH8-A,train_set/ec/3KH8-A.pkl,1,556,556
2HW6-A,train_set/ec/2HW6-A.pkl,1,316,316
1VHW-A,train_set/ec/1VHW-A.pkl,1,538,538
2EA1-A,train_set/ec/2EA1-A.pkl,1,387,387
1Q7X-A,train_set/ec/1Q7X-A.pkl,1,108,108
4AP5-A,train_set/ec/4AP5-A.pkl,1,451,451
4TS7-A,train_set/ec/4TS7-A.pkl,1,257,257
3OCE-A,train_set/ec/3OCE-A.pkl,1,613,613
3TC6-A,train_set/ec/3TC6-A.pkl,1,460,460
6F4N-A,train_set/ec/6F4N-A.pkl,1,350,350
5Z01-A,train_set/ec/5Z01-A.pkl,1,517,517
5Z9Y-A,train_set/ec/5Z9Y-A.pkl,1,412,412
5HXD-A,train_set/ec/5HXD-A.pkl,1,260,260
2ALY-A,train_set/ec/2ALY-A.pkl,1,325,325
6E5B-H,train_set/ec/6E5B-H.pkl,1,220,220
4IUM-A,train_set/ec/4IUM-A.pkl,1,293,293
2IEP-A,train_set/ec/2IEP-A.pkl,1,279,279
5WUG-A,train_set/ec/5WUG-A.pkl,1,1587,1587
5LDR-A,train_set/ec/5LDR-A.pkl,1,797,797
5D6O-A,train_set/ec/5D6O-A.pkl,1,921,921
1QGI-A,train_set/ec/1QGI-A.pkl,1,409,409
6M1U-A,train_set/ec/6M1U-A.pkl,1,122,122
5WC4-A,train_set/ec/5WC4-A.pkl,1,920,920
1PYT-A,train_set/ec/1PYT-A.pkl,1,141,141
3GRI-A,train_set/ec/3GRI-A.pkl,1,660,660
4A5O-A,train_set/ec/4A5O-A.pkl,1,336,336
1TZS-A,train_set/ec/1TZS-A.pkl,1,529,529
3AK3-A,train_set/ec/3AK3-A.pkl,1,322,322
2DKH-A,train_set/ec/2DKH-A.pkl,1,1208,1208
3K5E-A,train_set/ec/3K5E-A.pkl,1,559,559
1XK9-A,train_set/ec/1XK9-A.pkl,1,409,409
6CCZ-A,train_set/ec/6CCZ-A.pkl,1,632,632
3TTP-A,train_set/ec/3TTP-A.pkl,1,138,138
6CCJ-A,train_set/ec/6CCJ-A.pkl,1,87,87
3RQ4-A,train_set/ec/3RQ4-A.pkl,1,471,471
4Y93-A,train_set/ec/4Y93-A.pkl,1,948,948
6R4F-A,train_set/ec/6R4F-A.pkl,1,694,694
4JC0-A,train_set/ec/4JC0-A.pkl,1,424,424
5U7Z-A,train_set/ec/5U7Z-A.pkl,1,115,115
4QDM-A,train_set/ec/4QDM-A.pkl,1,567,567
3MB8-A,train_set/ec/3MB8-A.pkl,1,419,419
1LFW-A,train_set/ec/1LFW-A.pkl,1,1039,1039
6SKP-A,train_set/ec/6SKP-A.pkl,1,439,439
3H9U-A,train_set/ec/3H9U-A.pkl,1,496,496
4WWH-A,train_set/ec/4WWH-A.pkl,1,870,870
2D3L-A,train_set/ec/2D3L-A.pkl,1,722,722
1YXB-A,train_set/ec/1YXB-A.pkl,1,117,117
6OME-A,train_set/ec/6OME-A.pkl,1,865,865
6KEW-A,train_set/ec/6KEW-A.pkl,1,438,438
3AJX-A,train_set/ec/3AJX-A.pkl,1,435,435
1ULZ-A,train_set/ec/1ULZ-A.pkl,1,726,726
5D0M-C,train_set/ec/5D0M-C.pkl,1,66,66
4RZX-A,train_set/ec/4RZX-A.pkl,1,217,217
4P53-A,train_set/ec/4P53-A.pkl,1,548,548
4YZP-A,train_set/ec/4YZP-A.pkl,1,1102,1102
4UUU-A,train_set/ec/4UUU-A.pkl,1,223,223
5YWN-A,train_set/ec/5YWN-A.pkl,1,561,561
3O1K-A,train_set/ec/3O1K-A.pkl,1,146,146
6GYZ-A,train_set/ec/6GYZ-A.pkl,1,447,447
4LNN-A,train_set/ec/4LNN-A.pkl,1,456,456
1ZOR-A,train_set/ec/1ZOR-A.pkl,1,746,746
1GE6-A,train_set/ec/1GE6-A.pkl,1,308,308
4F49-A,train_set/ec/4F49-A.pkl,1,395,395
4CDD-A,train_set/ec/4CDD-A.pkl,1,143,143
4PH1-A,train_set/ec/4PH1-A.pkl,1,106,106
1NOS-A,train_set/ec/1NOS-A.pkl,1,578,578
3SIG-A,train_set/ec/3SIG-A.pkl,1,613,613
1XZQ-B,train_set/ec/1XZQ-B.pkl,1,118,118
2VWV-A,train_set/ec/2VWV-A.pkl,1,392,392
2QMI-A,train_set/ec/2QMI-A.pkl,1,732,732
4AMT-A,train_set/ec/4AMT-A.pkl,1,358,358
5OLB-A,train_set/ec/5OLB-A.pkl,1,1592,1592
2EBS-A,train_set/ec/2EBS-A.pkl,1,1280,1280
6OOG-A,train_set/ec/6OOG-A.pkl,1,441,441
1LRW-B,train_set/ec/1LRW-B.pkl,1,108,108
5B6O-A,train_set/ec/5B6O-A.pkl,1,371,371
6IW1-A,train_set/ec/6IW1-A.pkl,1,377,377
1VEC-A,train_set/ec/1VEC-A.pkl,1,381,381
6N99-A,train_set/ec/6N99-A.pkl,1,387,387
2WS2-A,train_set/ec/2WS2-A.pkl,1,282,282
6CB0-A,train_set/ec/6CB0-A.pkl,1,576,576
4FUS-A,train_set/ec/4FUS-A.pkl,1,1118,1118
1YW6-A,train_set/ec/1YW6-A.pkl,1,386,386
2V9K-A,train_set/ec/2V9K-A.pkl,1,817,817
1BJX-A,train_set/ec/1BJX-A.pkl,1,110,110
3PF7-A,train_set/ec/3PF7-A.pkl,1,1013,1013
1MFU-A,train_set/ec/1MFU-A.pkl,1,782,782
6DL7-A,train_set/ec/6DL7-A.pkl,1,283,283
4IV1-A,train_set/ec/4IV1-A.pkl,1,282,282
3A3T-A,train_set/ec/3A3T-A.pkl,1,336,336
1QD1-A,train_set/ec/1QD1-A.pkl,1,685,685
5B8A-A,train_set/ec/5B8A-A.pkl,1,210,210
3KW7-A,train_set/ec/3KW7-A.pkl,1,521,521
6IM1-A,train_set/ec/6IM1-A.pkl,1,369,369
